"Estimate","Std. Error","t value","Pr(>|t|)","Variable"
1395.41832734943,280.974871894803,4.96634563062236,0.00000535861374750746,"(Intercept)"
0.0049844374258249,0.00478276357401899,1.0421668034986,0.301255204543028,"altitud"
-1.14463852734241,2.98139997210275,-0.383926523798519,0.702305483111055,"temp"
-85.3975894927674,17.0422314524306,-5.01093942604494,0.00000453890012341675,"rad"
-0.781866933721191,0.175556363000097,-4.45365192329006,0.0000346044087463708,"x_km"
0.261512913430271,0.105541756270899,2.47781468368815,0.0158685489066706,"y_km"
